"user","ecletic","clusters_total","clusters","media_pop","mediana_pop","dp_pop","news","news_total","old","old_total","count_sim.x","tempo_sim.x","count_pop.x","tempo_pop.x","count_sim.y","tempo_sim.y","count_pop.y","tempo_pop.y"
"claire_hartley",3318.10099722,164,73,5.00786266409,5.02398857372,0.796143069953,45,45,118,121,0.188984359650046,0.111336260503316,0.106114212637726,-0.00202429564551484,0.189578979389506,0.235602564642355,-0.00579752230548947,-0.0551966550950029
"clairlim",1204.72323023,63,20,5.89345928866,6.04378025721,0.534317274879,11,11,91,95,0.309090909090909,0.272727272727273,0.345454545454545,0.309090909090909,0.326939525958689,0.319021695529876,0.214974974735728,0.247034676877117
"clandestinely",1346.42210283,50,21,5.40117058996,5.35634312953,0.704784331417,19,19,54,63,0.169590643274854,0.169590643274854,0.00584795321637427,-0.0175438596491228,0.416637564772205,0.384928586997113,0.128626362278667,0.118439565229881
"clanfurt",814.149961196,54,17,4.03344304888,4.05222465346,0.650652467837,10,10,121,160,0.2,0.288888888888889,0.422222222222222,0.0666666666666667,0.0596706470566052,0.107667950773834,0.0562293322591106,0.150717833320454
"claptheirhands",1911.08762748,92,39,5.62069762,5.66316863972,0.556590774316,15,15,111,118,0.276190476190476,0.191389750587738,-0.142857142857143,-0.153111800470191,0.142048854542001,0.0887359744183399,0.026572649463977,0.0801910287336108
"clara_bella",1458.90746053,67,29,5.59605703334,5.83549165501,0.705755683299,14,14,49,50,-0.252747252747253,-0.274725274725275,-0.032967032967033,0.252747252747253,0.229787317261153,0.121962163852623,0.177021340704888,0.178252393323065
"ClarenceD",693.338336549,31,13,4.9190119066,4.83614048301,0.921640167965,25,25,120,137,-0.04,-0.0738271660735427,0.146666666666667,0.0469809238649817,0.262173334910968,0.199227975162765,0.149061367577134,0.0824897979244863
"claretandbooed",442.318433099,18,9,5.78906192637,5.78272641238,0.392273216858,18,18,29,31,-0.0196078431372549,0.0065359477124183,-0.124183006535948,-0.0718954248366013,0.310344827586207,0.347719129934472,0.0443349753694581,0.106042004164414
"clark_",4336.23968968,163,82,5.32827231047,5.41819010736,0.700087269621,47,48,300,318,0.0463177844095068,-0.0111577470152937,0.440945307578505,0.249189683341559,0.133139768183103,0.16540447484975,0.183586998467016,0.115477842753749
"clarkam",1578.71992703,51,29,5.9548224665,6.07470565949,0.49925002548,12,12,53,57,-0.0909090909090909,0.121212121212121,0.0909090909090909,0.121212121212121,0.143116685047514,0.170261328660909,-0.103047895500726,-0.04817600386023
"ClarksonIsLife",871.980654027,40,17,5.98259946579,6.0434727921,0.422024062497,19,19,110,117,0.0234605114359262,-0.0176470588235294,-0.0409356725146199,-0.0351907671538893,0.2139698091631,0.237850423769096,0.242823795454106,0.23766298118288
"clashclash_",770.18705308,31,16,5.77143822167,5.91780159009,0.575025009457,26,26,56,58,-0.0646153846153846,0.0801233616769775,-0.0523076923076923,0.00616333551361366,0.311139996923074,0.285158390448495,0.0201364089866708,0.0345844272168656
"ClassicRockDude",1099.14558823,45,22,5.77915934951,5.93151401575,0.560190086999,24,25,121,141,-0.250454132981017,-0.276365463579353,-0.235935052808204,0.138182731789677,0.240915769404074,0.219613938400709,0.0324026371122494,0.0444691490825097
"classicxcharm",1853.28646042,84,36,5.57635168423,5.61493727047,0.543428172658,57,57,168,171,-0.0288401310600591,-0.0163626509054708,0.126645792915912,0.17117850178031,0.000785406658893877,0.00865993347363586,0.106240313840792,0.155873246438312
"classmates",1506.25692448,71,28,5.67272576709,5.76940820605,0.581371300443,45,45,67,75,0.038422649140546,-0.0556962667863086,0.296109183836703,0.234818294879722,0.0479529530475719,0.0281116267448515,0.181859312501169,0.162321973784788
"ClassyMusicSnob",1449.53922493,38,21,5.171210072,5.17950295901,0.576709825104,28,28,93,98,0.0821192773293394,0.0079895246110634,0.161589545712571,0.189085415795167,0.278083653107965,0.24991221095711,-0.00889097254140706,0.0431217744097809
"claudiojoe",1078.33040937,47,20,5.52449673209,5.69758662637,0.712946700048,16,16,45,53,0,-0.134458529090563,-0.166666666666667,-0.0168073161363204,0.235472490900859,0.202635181226688,0.16675090557357,0.15602908954455
"clay1990",1603.2000546,56,26,5.43479725571,5.60142705967,0.839053134485,23,23,67,75,-0.0118577075098814,0.0833339894677307,0.146245059288538,-0.0198414260637454,0.208286215123422,0.222977846799109,0.0321412535537713,-0.019483493712919
"clayfrost",3404.46459664,129,60,5.42316875996,5.65829620056,0.874108995581,15,15,74,82,-0.161904761904762,-0.344501551057929,0.2,0.229667700705286,0.120111315190874,0.208942257294836,-0.170528410456179,-0.0540046832580235
"clayheb",823.972457031,32,13,4.81075669444,4.80149067473,0.747264694643,13,13,58,66,0.181833516713146,-0.0789473684210526,-0.153846153846154,0.0519524333466131,-0.0158104001817083,0.0519242613681004,0.035714292257513,-0.035269549879681
"Clcassar",2101.89781451,94,38,5.35901192102,5.45699575891,0.758886208776,79,80,177,199,0.1264218661593,0.0538515219728875,0.106818187448252,0.0531469508366314,0.315072455918632,0.271454581611615,0.0339157290412213,0.0169950408753531
"clearlikebutter",656.150431883,33,11,5.32328255076,5.48655090271,0.74770803694,13,13,38,52,-0.461538461538462,-0.282051282051282,-0.256410256410256,-0.282051282051282,-0.0770879711678708,0.0343102303519758,-0.0967971775426324,-0.0399145602442005
"clelanjh",975.158712042,45,19,5.61548212443,5.64785124697,0.549704094084,28,28,51,57,0.129801438359278,-0.0213340160327697,-0.219867742526941,-0.341344256524316,0.235386444163324,0.24684918738069,0.134954894653639,-0.0181390776669516
"clem-tical",715.093014107,44,13,5.074411035,5.13416435278,0.937614838683,12,12,54,157,0.181818181818182,0.0909090909090909,0.0606060606060606,0.151515151515152,0.0938047419495613,0.0996842531995209,-0.0782943074739714,-0.0925346349759602
"clemisan",4143.47879762,184,83,4.75658486878,4.82407536059,0.832527049839,78,79,98,135,-0.0646343575631427,-0.0311773685417258,0.102615371801278,0.158568766884261,0.0641012412974108,0.120822183073067,0.0986198681882878,0.0281247013805324
"clemstud",2748.88930219,100,55,5.74822532919,5.88264179194,0.571050865903,107,107,218,243,0.00317712501146446,0.138666545978674,-0.0509970128801054,-0.00478645308151955,0.179767754623695,0.264388988337389,-0.0764266866408647,0.266685434432004
"clench123",1002.64869661,23,17,5.74991245918,5.78073755524,0.45186603839,16,16,40,56,-0.00836827408755723,0.0336134453781513,-0.183333333333333,-0.125524111313358,0.14634158399123,-0.00261140225033194,0.0410783393659594,0.122735905765601
"CleoelC",1706.53360516,88,27,5.29875798066,5.4113822941,0.870725781964,12,12,56,59,0.424242424242424,0.393939393939394,0.212121212121212,0.242424242424242,0.317089085781616,0.281618842592057,0.0168940906359058,0.173404194744183
"cleverreference",2590.64752658,117,44,5.08631378718,5.25615226612,0.907876676692,38,38,127,142,-0.189458881684176,-0.0487470352341192,0.0698006406204861,0.21219297690146,0.176801823946298,0.234299563120066,0.000500344151870718,-0.0266824204996936
"clicclic",2929.85496322,134,65,5.53287176117,5.60764371266,0.659153005873,45,46,124,135,-0.00909550394037655,0.00202635181226688,-0.00707428084251509,0.0101317590613344,0.158630218557617,0.181125638378235,0.0471035967429152,0.077813046386005
"cliche_calamity",3054.72665504,137,66,5.57945188048,5.65513897513,0.575695427643,13,13,97,99,-0.0266880256341812,0.081199794294115,0.45369643578108,0.48719876576469,0.148259575357275,0.0424985279791576,0.129351107775477,0.204294954295748
"clickdata",2103.05939642,134,46,4.55764188297,4.56769619339,0.737814311956,43,44,76,104,0.00110864813143032,-0.0077951437223087,-0.0232558139534884,-0.116797596619402,0.237668952230846,0.109333884839644,0.0319354277595797,0.0137058684831964
"cliffdogg",3535.62635247,150,73,5.53751871431,5.61285318889,0.618790980618,17,17,89,94,0.0664211164155072,-0.268686645311939,0.273064589708196,0.208978501909286,0.0539297340387878,0.0591732445373673,0.00127795578290966,0.0658623939198523
"climbvertigo",994.441088383,70,19,5.48847002857,5.67284106645,0.794869597769,146,148,122,146,0.0876678896641361,0.0440203602820985,-0.00189116430140248,0.0300096284428866,0.190237331855755,0.168411009816738,0.0355230252657281,0.0268838909239706
"clincdan",256.353239541,23,7,5.79960118689,5.84666724711,0.454326716683,13,13,53,57,-0.0903244604661891,-0.102564102564103,0.0903244604661891,0,0.321597117374259,0.415183159672466,-0.108166976272606,-0.0897496109661042
"cliniclondon",3723.09777536,157,77,5.85100505115,5.91515121886,0.448384620753,98,98,699,735,0.106006437796944,0.206134899722393,0.229270120916361,0.259337922385908,0.187722803540235,0.208928550942971,0.182135527790098,0.286447890754841
"clipperator",2242.76444865,124,41,5.60532254775,5.84493297675,0.762203435888,22,23,89,99,-0.256524163755918,-0.211013984535999,0.169566820109844,0.237390732602999,0.349514608737137,0.208329241406557,0.0797138581330313,0.0935303482329561
"clkmsc",3760.38357131,137,72,4.91980155045,4.99381524603,0.806380826865,155,161,168,206,0.012861470583219,-0.0611910482553849,0.188750611514814,0.09866336782475,-0.0019984309504116,-0.0416550491544234,0.0446760211330858,-0.0898883367890357
"clocksaviour",2916.22098236,134,55,5.68366616063,5.81504883555,0.615494523649,37,38,230,244,-0.106686731838968,-0.224251691032694,-0.136739332356987,-0.236373404061488,0.1482129395005,0.114474984086127,0.0650984474233135,0.0969759674445955
"clore482",939.202333894,54,20,5.87191342412,5.94327584698,0.448393323035,30,30,71,74,0.0344827586206897,0.168203211481011,-0.117241379310345,0.0576038395482915,-0.0116747181964573,0.13260791637336,-0.045884484728733,-0.0306266675779868
"clos3r",1457.35147193,72,21,5.34281023907,5.37455222786,0.766803346115,11,11,97,111,-0.2,-0.146795168683515,-0.0181818181818182,-0.110096376512636,0.154077576907436,0.0174739823267015,0.227521764957003,0.279307980889623
"ClosedHandsOpen",1131.62033025,51,17,4.62961865366,4.57834629918,0.657203845587,12,12,63,69,0.0303030303030303,0.137408583724303,-0.272727272727273,0.10687334289668,0.165726100596585,0.156186583745286,0.16854510408423,0.197120469693192
"Cloudrunner56",1694.80751347,63,28,5.81593160132,5.96859055174,0.639003453633,24,24,76,81,0.245905354255968,0.159769749673672,0.116364405717622,0.157227775194746,0.0333391828259349,0.0886790166578685,-0.0417617132240658,-0.0123655999323721
"clownnl",3328.53707001,137,58,5.35573676678,5.46861838585,0.766333059775,17,17,51,57,0.220588235294118,0.199263349246521,-0.0147058823529412,-0.125462108784847,0.111503738472411,0.185607908906038,-0.171899581997272,-0.192610598589911
"CLSTRPHK",2528.56707594,105,51,5.74381565875,5.82812539843,0.501674380159,111,111,176,185,0.150073935978484,0.20762917312819,0.116942859401814,0.0537567217837832,0.174150396927698,0.0685303020042333,0.220142996440188,0.227443354398159
"Clu_ck",336.869025528,18,7,6.04959024627,6.16398833012,0.388128641734,24,24,70,73,-0.0072463768115942,0.0289855072463768,0.0144927536231884,0.152173913043478,0.214537175856992,0.202736475223814,0.221163806771494,0.249171005336426
"ClubbererSW",1438.52515168,103,30,4.90217094552,5.01983052244,0.880859365536,79,89,213,284,0.014677166952671,0.0932286555446516,0.133528328530507,0.013359502580845,0.0638454642867043,0.0717620637553552,0.239134842892729,0.296398491806752
"Clubberswill",2510.93847864,138,53,5.50993773145,5.64596234508,0.726235177213,10,10,72,82,0.244444444444444,0.155555555555556,-0.0222222222222222,0.333333333333333,0.0732902566191301,0.0769099549779006,0.191577065508372,0.155730996684477
"clusterfuckify",770.373017404,46,12,5.75554598163,5.79043960009,0.592778762218,12,12,79,86,-0.121212121212121,-0.290084787862418,0.0303030303030303,0.0458028612414345,0.241597665142618,0.272330976868572,0.0724026012187238,0.124390002925234
"Clyrea",4575.70248119,183,91,5.38619252372,5.45973164727,0.703627786508,56,56,182,192,0.124756361618997,0.0426109055797449,0.036387272138874,0.110788354507337,0.107517098614033,0.056831640814597,0.113348534471065,0.0236950785389906
"cmcgarel",2520.79297276,87,42,5.30459020583,5.37113434887,0.715919201785,51,52,323,355,-0.0840535208608704,-0.00868209888059618,-0.0620582069907361,-0.131810046641778,0.180706187161976,0.212312703667025,0.17766579473424,0.22725707293088
"cmdrfletcher",3068.52397668,126,61,5.32501802859,5.43526350183,0.799098148397,18,19,77,80,0.150326797385621,0.00657908974984724,0.202614379084967,0.177635423245876,0.281894661728034,0.29300426362817,0.0438960057192072,0.0531787097688138
"cmeindl10",1726.65479525,80,33,5.57193665405,5.67284106645,0.677420614736,79,79,152,174,-0.077285274602074,-0.0279903193548273,-0.0262987026848279,-0.0257078645309359,0.276273926617629,0.250611668298199,0.0645048853715558,0.110446801493187
"cmeisterbrau",3511.84605108,129,63,5.73643571622,5.8618562788,0.620001927287,177,178,197,231,0.112226128096498,0.0895971529448645,0.154553397445985,0.207365526330568,0.244934336529257,0.204827057932659,0.0408375716010633,0.0733890558584979
"CMG0828",1562.0324352,60,28,5.90157083752,6.00304298899,0.435363140625,75,75,186,194,0.069947729717875,0.0495482444820558,-0.0822066101838943,-0.0430382561559463,0.163889627575867,0.214372533095012,0.0264007243020664,0.0809575790604825
"cmjswarts",3763.39292119,159,74,5.76690427653,5.93782863979,0.628617859672,19,19,129,138,0.192982456140351,0.0994152046783626,0.00584795321637427,0.0994152046783626,0.145838599134743,0.16461017585124,0.0939093808072307,0.173369919133789
"cmkoliha",4409.23212323,182,88,5.24258307003,5.34738111228,0.681663741809,68,69,176,187,0.0118864673319983,-0.0191341312713239,-0.149241200946201,0.0289236868054895,0.107528353430404,0.134088626943972,0.129112037432153,0.268046307963194
"cmorgan11",2687.07806946,116,54,5.56592187131,5.64484347879,0.625046201405,21,21,103,110,0.0288474874331658,0.11595420713049,-0.0769266331551088,0.0483142529710374,0.161228960964902,0.101303537173403,0.0654206797418478,0.0943735828012728
"cmos2000",1444.75377447,66,25,5.43899032033,5.47585851911,0.683051166938,23,23,54,60,0.364357150000014,0.194445975424705,0.221782613043487,0.361113954360166,0.233648143008697,0.172693459897965,-0.000699300870287289,0.0610531727729052
"cmridens",1221.72608728,75,24,5.78290960517,5.84983385358,0.546866070317,25,25,80,85,0.12,0.157988771681411,0.0933333333333333,0.0907595071361299,0.168545441708501,0.181539528372373,0.0390415994917997,0.134793900255325
"cmykous",3719.20607632,161,74,5.42009393856,5.544527801,0.762414431539,18,18,111,114,-0.0718954248366013,0.0196078431372549,0.241830065359477,0.202614379084967,0.194506092196582,0.0929868864561056,0.137433478297417,0.0428662951748005
"CMYSNK",1056.05665841,48,20,5.96339672113,6.10302356079,0.531293148119,44,44,116,125,0.0814384037721626,0.0995764946688416,-0.0222104737560444,0.0995764946688416,0.145858402457286,0.199339320194763,0.162665131958537,0.155677384502557
"Co11ision",1087.25518734,31,17,5.75105765388,5.89271370447,0.649551001816,17,17,68,75,0.191176470588235,0.0882352941176471,-0.161764705882353,0.0588235294117647,-0.0206457285893403,0.0396828521274908,-0.0412823930896287,0.0612745068890373
"cobmaniac",2829.63607174,105,48,5.01321978633,4.99431142587,0.7793025419,21,21,303,321,0,0.0689789095792469,-0.0906923823984585,0.112510136205513,0.163629502315316,0.161177159628561,0.155465919868558,0.225719569794499
"cobmeister123",1839.74113401,85,31,5.42963089251,5.55326389787,0.780887294746,11,12,191,200,0.2,0.351912198623902,-0.309090909090909,-0.31486880929507,0.264262306033323,0.233343163264624,0.0200165456403426,-0.0059188369766684
"coco-missile",700.958363324,38,16,5.81662741347,5.90096162307,0.462105290375,10,10,89,91,0.111111111111111,0.244444444444444,0.0666666666666667,0.0222222222222222,0.0634271618343579,0.0271936911449146,0.119933630962421,0.108504363690648
"coco-ono",849.052087609,60,18,5.81070597301,6.00078964158,0.613202881614,13,13,62,65,0.41025641025641,0.358974358974359,0.282051282051282,0.282051282051282,0.15657234083712,0.186605006823045,0.164463246959281,0.261496822564569
"cocofloz",1238.82488784,62,28,5.85160721732,5.97333776615,0.53773618786,18,18,80,80,0.0326797385620915,0.104918596715284,-0.163398692810458,-0.262296491788211,0.127255466964778,0.246628640692101,0.100031660599179,0.0904622427249018
"codhinger",4689.19879808,189,89,4.87173691757,4.90712101743,0.755473502122,48,48,100,117,0.074468085106383,0.158971718976126,0.101063829787234,0.106879291289034,0.233047004141888,0.26312031470517,0.151172203133462,0.137239777046661
"CodyKoopa",477.234816521,26,7,4.62705774881,4.6482277963,0.73930978421,25,26,47,74,-0.126666666666667,-0.173914016143569,-0.16,0.301005027940793,0.2316674703889,0.152695491211885,-0.0511157935134846,0.108511862953005
"codylclements",1519.67627527,69,31,5.65780055508,5.85593447447,0.638336741623,35,35,86,95,0.069023569023569,0.118344252301919,0.0100925182877386,0.160475033504973,0.152602831362208,0.130748124317668,-0.0723189153768768,0.0385310171897448
